Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
702,15123970,bianfu,"2026-02-16 16:29:27",40,17,bianfu
703,15230938,Mooreom,"2026-02-11 00:58:21",40,1,mooreom
704,15231083,Yengoge,"2026-02-11 01:56:41",40,1,yengoge
705,15231113,Bradway,"2026-02-11 02:08:21",40,1,bradway
706,15166246,"JUST A CAR","2026-02-16 22:33:16",40,12,thegoat413
707,15231463,Riverskw,"2026-02-11 04:06:34",40,1,riverskw
708,15231533,Canfieldxz,"2026-02-11 04:29:55",40,1,canfieldxz
709,15229192,GregoryHao,"2026-02-14 16:40:12",40,2,gregoryfh
710,15232718,LenaHawo,"2026-02-11 09:29:56",40,1,lenahawo
711,15233324,RichardV,"2026-02-11 11:16:58",40,1,richardvalid
712,15233742,"Nano Baranrv","2026-02-11 13:01:57",40,1,nanobaranrv
713,15233802,lpearceii,"2026-02-11 13:13:45",40,1,lpearceii
714,15234669,mccarylu,"2026-02-11 16:12:39",40,1,mccarylu
715,15113691,"Emma #3","2026-02-16 02:22:29",40,9,qianwenge
716,15037513,"Laureano Arcanio","2026-02-15 15:08:17",40,9,"gastoningaramo,laureanoarcanio"
717,15233252,tourbillon123,"2026-02-13 18:13:12",40,3,tourbillon123
718,15234949,Szocki,"2026-02-11 17:21:36",40,1,szocki
719,15235021,ssfailorgn,"2026-02-11 17:43:22",40,1,ssfailorgn
720,15057133,Pushkya,"2026-02-11 17:46:57",40,3,pushkya
721,15235082,Chauvinpd,"2026-02-11 17:56:40",40,1,chauvinpd
722,15235441,shickmanv,"2026-02-11 19:28:17",40,1,shickmanv
723,15235882,pullszzn,"2026-02-11 21:27:00",40,1,pullszzn
724,15235947,cetidc,"2026-02-11 21:50:56",40,1,cetidc
725,15236021,RMurphyhj,"2026-02-11 22:23:28",40,1,rmurphyhj
726,15236145,lrbzru,"2026-02-11 23:12:33",40,1,lrbzru
727,15220547,yarntime,"2026-02-12 01:06:47",40,2,yarntime
728,14855406,"Darren Amadeus Martin","2026-02-17 01:03:38",40,22,darrenamadeusmartin
729,14802006,Yone,"2026-02-15 08:45:25",40,31,theunforgiven7
730,15236465,Messingerda,"2026-02-12 01:42:56",40,1,messingerda
731,14921966,"Guanshuo Xu","2026-02-17 00:21:30",40,9,wowfattie
732,15079458,"Yusuke Murata","2026-02-12 01:59:29",40,7,yusukemurata
733,14809180,等兄弟带飞,"2026-02-12 04:16:39",40,5,wk6286
734,15205923,"Tu Anh Hoang","2026-02-16 18:16:33",40,6,poiewq77
735,14809321,M0nst1r,"2026-02-14 04:24:55",40,54,m0nst1r
736,15238705,e911uj196,"2026-02-12 11:38:40",40,1,e911uj196
737,15238713,Rachelcl,"2026-02-12 11:41:43",40,1,rachelcl
738,15239146,Dwightds,"2026-02-12 13:00:20",40,1,dwightds
739,15239207,Kreisherwe,"2026-02-12 13:15:48",40,1,kreisherwe
740,15239363,stusso,"2026-02-12 13:47:29",40,1,stusso
741,15202618,Krisoul027,"2026-02-16 03:24:31",40,9,krisoul027
742,15239474,Fustonrs,"2026-02-12 14:10:08",40,1,fustonrs
743,15239535,Holland48,"2026-02-12 14:15:34",40,1,holland48
744,15240932,Ladieuyv,"2026-02-12 18:10:17",40,1,ladieuyv
745,15241047,Dooleysk,"2026-02-12 18:21:56",40,1,dooleysk
746,15241283,Barrondg,"2026-02-12 18:45:12",40,1,barrondg
747,15223512,llm4all,"2026-02-12 18:53:55",40,1,llm4all
748,15241379,Harrellwp,"2026-02-12 18:56:50",40,1,harrellwp
749,15241084,yarkhom,"2026-02-16 18:31:39",40,4,yarkhom
750,15238403,Adamsit,"2026-02-13 03:34:29",40,1,adamsit
751,14979199,Corvus,"2026-02-13 05:56:17",40,7,ngarai
752,14941985,"ma name","2026-02-17 06:08:40",40,6,xbgoost
753,15199241,"Michael H.","2026-02-17 07:26:56",40,6,mickymax25
754,14904652,"haseeb ahmad","2026-02-16 17:44:56",40,5,hasib007
755,14802138,Potrhino,"2026-02-16 17:56:22",40,84,potrhino
756,14981139,Nikita,"2026-02-14 01:50:34",40,1,nikitagajbhiye30
757,14879682,WangEasy,"2026-02-14 02:02:17",40,19,wangeasy
758,15216697,EndeavourRyo,"2026-02-17 01:35:52",40,5,endeavourryo
759,14809677,"Chengzhi Jiang","2026-02-14 03:12:20",40,1,chengzhijiang
760,15174803,"Yew Jin Lim","2026-02-15 23:43:42",40,11,limyewjin
761,15159840,"Cracked Programs","2026-02-15 02:12:49",40,3,crackedprograms
762,15231690,"MD Rehanul Bary","2026-02-17 03:38:25",40,7,mdrehanulbary
763,14976183,yaoyao99011,"2026-02-16 15:21:36",40,14,yaoyao99011
764,15023123,"Aishik Rakshit","2026-02-15 05:33:20",40,11,aishikai
765,15226914,Cocoyachi,"2026-02-17 09:45:26",40,7,cocoyachi
766,15063258,"Ahmed Mostafa","2026-02-16 14:16:01",40,2,republic966
767,14810589,"isa k [dsmlkz]","2026-02-15 05:30:10",40,3,isakev
768,14804592,Rapscallion,"2026-02-15 11:12:33",40,3,rapscallion
769,15066713,"Priyansh Keshari","2026-02-17 03:12:11",40,3,priyanshkeshari
770,15247278,"looking for team","2026-02-16 03:08:46",40,3,shin200
771,14806400,Parthg_0106,"2026-02-17 03:59:33",40,8,parthg0106
772,15226531,"JAEYUEL PARK","2026-02-16 12:17:52",40,5,pjy1993
773,14801002,Astro,"2026-02-16 16:32:32",40,54,"aliiharithhemed,angelsotogarca,martinijean,muhamedfarg,samynabilmohamed"
774,15183426,dreamabighouse,"2026-02-16 16:53:25",40,16,hongruhanqing
775,14882673,rkhurricane,"2026-02-17 03:40:47",40,11,rkhurricane
776,14826922,"Zack M123","2026-02-16 23:50:58",40,73,zackm123
777,15115933,Capthwi,"2026-02-17 03:49:25",40,8,capthwi
778,15147214,kcy4,"2026-02-17 03:54:51",40,3,cy4ego
779,14882975,"Armies of the North","2025-12-25 22:28:39",39,18,gabatoz
780,14800453,"Math is Fun !","2026-02-14 13:38:43",39,70,sayedathar11
781,14831687,"Akira Hirohashi","2026-02-16 02:18:04",39,22,akirahirohashi
782,14802551,HaveFunWithAI,"2026-01-10 00:14:16",39,21,gamerlihan
783,14977179,按59,"2026-02-06 03:00:20",39,32,jzhllin
784,15033531,thebookersmith,"2026-01-02 03:51:50",39,3,thebookersmith
785,14809799,XieQiuHao,"2026-01-05 04:11:34",39,4,harrisxie
786,14801057,"Andy Penrose","2026-02-08 20:15:13",39,36,andypenrose
787,15047031,"Prakhar Pande","2026-01-26 18:19:58",39,6,prakharpande
788,14807736,"shit is all you need","2026-02-10 04:09:22",39,8,ryzenliu
789,14883983,"ℌ𝔞𝔦𝔭𝔞𝔦 ❈","2026-01-18 20:28:05",39,8,rakibul1410
790,14836178,"Ashwin Raju","2026-01-22 15:29:05",39,22,ashwinraju169
791,15043852,dreamtear,"2026-01-03 03:38:08",39,2,mohanzeng
792,14874527,ChenglongChen,"2026-01-16 20:05:55",39,29,chenglongchen
793,14807006,automatylicza,"2026-01-31 00:16:00",39,8,automatylicza
794,14888947,"Ryan Sun","2026-01-18 13:41:17",39,13,ryansun
795,15048567,"Muhammed Ömer ERKOÇ","2026-01-04 19:48:28",39,2,momerer
796,14873418,Don,"2026-02-11 11:58:08",39,26,edonisraci
797,14855005,"kwon yong deuk","2026-02-16 14:50:15",39,52,kwonyongdeuk
798,14801288,"Mahmoud Abdelshafy","2026-02-16 11:18:50",39,57,mahmoudabdshafy
799,14810930,NZT,"2026-01-19 06:58:27",39,7,kunaliitkgp
800,14833112,Saber,"2026-01-14 05:16:31",39,4,yzheng21
801,14872836,"Saif Ali77","2026-01-20 15:57:32",39,27,saifali77
802,14801800,JC,"2026-01-22 02:05:45",39,12,jianing1215
803,14877466,@kaggleqrdl,"2026-01-13 19:40:27",39,13,kaggleqrdl
804,14973324,"Momo Chaat","2026-02-09 12:09:18",39,13,"akshitasrivastava1,irongm"
805,14801347,BenneMasalaDosa,"2026-01-19 12:31:01",39,11,theteenpianist
806,14805555,PromptEngineer48,"2026-02-10 15:43:37",39,31,promptengineer48
807,14897741,"David Ibáñez","2026-02-08 19:01:30",39,27,kriyeng
808,15031946,"lishell liang","2026-01-09 10:18:39",39,10,lishellliang
809,14948170,wnmgrn,"2026-02-09 15:15:06",39,23,wnmgrn
810,15067131,"Anh Quang Phan","2026-01-07 20:58:45",39,1,anhquangphan
811,14886137,wangchengke123,"2026-02-14 04:20:05",39,48,wangchengke123
812,14983835,"Lennart Haupts","2026-01-27 07:33:50",39,12,lennarthaupts
813,15021256,youlemei,"2026-01-16 08:06:06",39,7,youleme
814,14802491,"hwe owe","2026-02-15 05:40:27",39,37,hweowe
815,14957403,"José Mota","2026-01-18 15:27:42",39,10,josmariatrindademota
816,15059284,"shaocong xie","2026-01-10 06:50:56",39,4,shaocongxie
817,14803744,Rabe,"2026-01-09 10:42:11",39,1,rabegf
818,14858480,sohatiy,"2026-01-13 07:21:53",39,4,sohatiy
819,14805178,Jaswanth7722,"2026-02-12 10:15:34",39,32,"jaswanth7722,tharak05"
820,14860295,RhicInnovate,"2026-02-04 06:41:26",39,4,"sheikhecetufail,sheikhtayyeb"
821,14950350,"shallow learning","2026-02-03 19:34:11",39,22,fangda
822,14879704,"Mehmet Yayla","2026-01-18 17:59:00",39,7,mehmeteminyayla
823,15077088,"Mayukh Bhattacharyya","2026-01-10 02:29:59",39,1,mayukh18
824,14914204,"sidney niu","2026-01-22 17:12:27",39,5,sidneyniu
825,14969000,"Alexandre Bonvalle","2026-02-02 20:34:17",39,7,abvlle
826,15052910,"Qianhao Yao","2026-01-11 01:04:53",39,5,yaoqianhao
827,14817451,ShadowCoder,"2026-02-04 09:29:26",39,40,fondrose
828,15054362,juvenjiang,"2026-01-13 14:49:58",39,8,juvenjiang
829,14816234,"PRASHANT SHUKLA91","2026-02-17 04:08:13",39,62,prashantshukla91
830,15037847,"Shengyin Yu","2026-01-18 14:21:20",39,11,yushegnyin
831,14962489,johnye1,"2026-02-06 10:15:18",39,10,johnye1
832,15081353,Aria,"2026-01-18 06:00:21",39,8,ariafschneider
833,15068295,moonpole,"2026-01-19 22:05:10",39,3,zayyyy
834,14802579,"Triston Morgan","2026-02-04 03:23:47",39,20,yanzhou06
835,14822642,NoSkills,"2026-01-14 15:41:48",39,16,timsinadipesh
836,14802001,"Yash Marathe","2026-01-22 09:20:13",39,11,maratheyash
837,14799114,Baiph,"2026-02-09 13:19:51",39,8,pingfan
838,14805548,"Shokhruz Kakharov","2026-01-16 16:52:46",39,2,shokhruzkakharov
839,15081444,"Rajdeep Mishra","2026-01-13 18:10:02",39,3,rajgamer12321
840,14991607,Abir,"2026-01-16 08:54:13",39,6,xabirhasan
841,15055306,Caresment,"2026-02-14 23:00:48",39,20,caresment
842,15094409,Jubido,"2026-01-14 08:28:10",39,1,jubido
843,15094469,"Aung Moe Lin","2026-01-14 09:04:30",39,1,henryaml
844,14828639,"Nhanh Ha","2026-01-14 09:29:20",39,5,nhanhha
845,14818192,MechaML,"2026-01-14 09:45:42",39,1,mohamad91hallak
846,15094761,"Kaung Hset Hein","2026-01-14 10:01:50",39,1,kaunghsethein
847,14821559,Gigabyte,"2026-02-13 09:55:27",39,50,"haradibots,jishnuchauhan1"
848,14813818,esprit,"2026-01-15 01:39:02",39,29,takuji
849,15039088,ctz,"2026-01-14 13:47:51",39,13,tianzec
850,15068526,"nickel huang","2026-01-16 11:56:26",39,3,nickelhuang
851,15096663,"Weiqing Liang","2026-01-16 03:43:09",39,3,weiqingliang
852,14901196,Chin,"2026-01-15 07:05:52",39,1,qinyukun
853,14864949,TAMU-TACO,"2026-02-12 07:18:03",39,14,"linfangzhou,peirancs"
854,14802026,Kiki,"2026-01-16 06:09:02",39,13,rouiou
855,14827208,"Maxim Zapolskii","2026-01-16 13:44:26",39,17,maximzapolskii
856,14799701,Mtgoob,"2026-01-17 18:55:31",39,15,mtgoob
857,14808906,"jorge fabian avila","2026-02-15 21:09:43",39,10,jorgefabianavila
858,15043515,WanHin,"2026-01-29 06:25:27",39,6,wanhin
859,15085577,"Leave Blank","2026-01-17 04:39:13",39,2,ai4funnwp
860,15107664,answer-qzd2,"2026-01-17 04:39:29",39,1,answerqzd2
861,14837080,sama-moe,"2026-01-30 06:29:03",39,12,mrinalmathur
862,14813055,chicm,"2026-01-19 06:33:41",39,17,idv2005
863,14993042,"Abhiram Kakarla","2026-02-09 17:53:19",39,13,abhikakarla
864,14933220,lxx0114,"2026-01-17 16:48:14",39,5,lxx0114
865,14884081,"Mouaffak Dakhlaoui","2026-01-21 19:16:42",39,4,sharmoul
866,14980348,"Max Gridnev","2026-02-04 00:17:24",39,12,pixelsize
867,14885782,好,"2026-02-13 23:47:57",39,35,mnhhang
868,14885204,Nyara,"2026-02-13 23:47:49",39,36,nyannyanmira
869,14817009,"St He","2026-01-28 00:23:00",39,21,stevenheilman
870,14813090,没落者,"2026-02-16 10:21:25",39,20,needless090
871,14799272,"ISAKA Tsuyoshi","2026-01-29 03:29:33",39,32,isakatsuyoshi
872,15093901,xia,"2026-01-19 07:40:20",39,3,xiamaozi11
873,15119221,"Toan Doan","2026-01-22 02:18:41",39,2,tononnh
874,14928125,"Raji Reddy","2026-02-13 09:40:19",39,9,rajireddya
875,14822568,SMoudry,"2026-02-13 22:17:35",39,53,sethmoudry
876,14954392,Jeryos,"2026-02-07 23:49:19",39,10,joulskaf
877,15122545,"Nawriz Ahmed Turjo","2026-01-21 04:30:52",39,2,"nawrizturjo,robinhood19"
878,14975510,BlueShyy,"2026-02-08 18:29:31",39,4,blueshyy
879,15085324,DGO,"2026-01-26 06:40:08",39,6,danielguzmanolivares
880,15024177,spoonbobo,"2026-02-14 01:21:05",39,31,poonszesen
881,15119622,kaiju08,"2026-01-23 09:24:59",39,3,kmazd1110
882,15087597,Wind,"2026-01-26 16:51:25",39,11,phongnguyenthuando
883,14856728,"Hongfei Ye","2026-02-03 04:15:33",39,14,wcqyfly
884,14817049,abcd,"2026-01-30 13:58:23",39,3,tbmoon
885,15129926,rererenore,"2026-01-29 13:27:30",39,3,rererenore
886,14838759,Suaffeng,"2026-01-23 05:12:53",39,2,suaffeng
887,14807533,"Aishwarya Chandrasekhar","2026-02-16 11:12:47",39,23,stoicaish
888,15048700,Kaner,"2026-02-14 19:19:35",39,4,matthewlaskey
889,14923490,"Ryan Adams","2026-02-08 23:56:31",39,20,ryanadamsai
890,15104316,"debarupa :0","2026-01-25 14:46:47",39,2,debarupasinha
891,15050253,"Ryan Shan","2026-02-15 05:22:30",39,5,codegold
892,15086723,"Azat Akhtyamov","2026-02-16 22:55:19",39,27,azakhtyamov
893,14802046,"Radu Pasparuga","2026-01-26 01:51:06",39,1,radupasparuga
894,15022820,"Ziming Wu","2026-02-05 03:36:30",39,8,zimingwu1
895,14802676,vbookshelf,"2026-01-29 13:48:35",39,47,vbookshelf
896,15040702,"Ahmad Fakhar","2026-01-28 19:37:14",39,3,ahmadfakhar
897,14941729,kkkkwz,"2026-02-03 12:24:47",39,14,kkkkwz
898,15105255,mymecoder,"2026-01-27 11:39:40",39,5,harisme
899,15134204,AkiraIshikawa,"2026-02-16 12:09:57",39,20,akiraishikawa
900,15038409,AlizzeZhang,"2026-02-10 02:29:33",39,3,alizzezhang
901,15146630,ipengi,"2026-02-15 15:23:58",39,4,ipengi
902,14801967,PolyMath,"2026-01-29 13:11:48",39,2,"chensun9399,hannohiss,ivovladislavovpetrov,jasperdekoninck,rakari"
903,15117572,"Chirag Jindal","2026-02-03 20:01:18",39,8,chirag070
904,14801530,"Dr. T","2026-01-28 22:17:06",39,7,joshuat38
905,15156020,"Tanaka Ai24","2026-01-30 17:00:21",39,3,tanakaai24
906,14883908,NNMax,"2026-02-12 19:30:47",39,41,"ashok205,kingkush123,mathanms"
907,14981589,WEXHICY,"2026-01-31 04:54:38",39,14,wexhicy
908,15163216,sasa_leaf,"2026-02-09 05:02:01",39,12,sasaleaf
909,15168633,"Imdadul hasan hamim","2026-02-15 20:53:38",39,5,imdadulhasanhamim
910,15138471,"Linh Le","2026-02-07 06:05:09",39,4,linhlthngc
911,15016499,Viratatatouille,"2026-01-30 17:28:12",39,14,vivrattt
912,15174506,"Bian Sun","2026-01-30 18:55:36",39,1,biansun
913,14799861,"Batman's Butler","2026-02-17 05:19:34",39,18,davidacad10
914,15141363,aji-pandas,"2026-02-17 03:59:55",39,17,ajipandas
915,15177767,"Chakkrit Termritthikun","2026-01-31 13:54:51",39,1,kongpasom
916,15068308,"Suresh Sharma","2026-02-16 17:18:21",39,26,sharmasuresh
917,14961844,PannaLalPatodia,"2026-02-06 07:47:52",39,11,pannalal
918,14969041,"Gleb Anferov","2026-02-08 00:42:05",39,10,hitman47
919,15182627,"Viktor Becz","2026-02-01 15:15:45",39,1,viktorbecz
920,15012020,abcdefghijklmnopqrstuvwxyz,"2026-02-14 17:10:11",39,38,abhishekgodara
921,14803291,"Luan Ngo Dinh","2026-02-03 10:45:22",39,8,luanngodinh
922,15135669,Laguna,"2026-02-13 03:46:50",39,7,yahuibai
923,15060503,sch01ar,"2026-02-03 13:16:25",39,2,sch01ar
924,15170331,mealck,"2026-02-17 04:05:20",39,15,mealck
925,15085211,Hansen,"2026-02-02 08:05:19",39,7,rushkiller
926,15010422,Ttkuma,"2026-02-14 02:42:25",39,5,ttkuma
927,15042799,"Yuu Taka","2026-02-05 23:32:05",39,3,yuutakag
928,15007435,Qiwei,"2026-02-16 10:25:57",39,6,qiweiyin
929,15141393,VasanAust,"2026-02-05 00:03:55",39,3,vasanaust
930,15170983,"Kethan Sai","2026-02-11 07:40:00",39,2,"asaditya29,kethansaikoneru,sansamay"
931,15177799,Malps,"2026-02-17 08:45:28",39,15,riccardomalps2000
932,15162128,"ZhWing Fence","2026-02-10 07:57:26",39,2,zhwingfence
933,15179639,"Jai Kamal","2026-02-03 18:13:31",39,1,jtheyogi
934,14805390,"Yuya Mukai","2026-02-15 11:44:25",39,27,yuyamukai
935,15107937,432,"2026-02-17 01:02:03",39,29,jonschwarz
936,15098408,Wangchen0520,"2026-02-10 04:28:09",39,7,wangchen0520
937,14832985,GodGod3,"2026-02-09 09:32:21",39,10,godgod3
938,14840745,kueno,"2026-02-04 04:53:38",39,9,kuenoo
939,15197520,"Sharp memory","2026-02-04 06:06:48",39,1,sharpmemory
940,14799238,"Sadettin Şamil Verdil","2026-02-16 13:55:18",39,18,sadettinamilverdil
941,14971283,"Oleh Kivernyk","2026-02-11 09:26:21",39,8,olehkivernyk
942,15136013,xyw2025,"2026-02-04 11:54:40",39,1,xyw2025
943,14799414,Santhana,"2026-02-12 15:12:20",39,6,santhanalekshmic
944,14937882,"Tagir Analyzes","2026-02-04 20:05:43",39,2,tagirkhairutdinov
945,14892830,"aha_Yann Zhenxuan","2026-02-12 01:16:06",39,40,yannzhenxuan
946,15057413,thierrybonnafont,"2026-02-16 22:14:04",39,21,thierrybonnafont
947,15173076,Darkur514,"2026-02-07 19:31:59",39,2,darkur514
948,15202829,Savy,"2026-02-10 00:13:43",39,5,savchenko
949,15203955,Colhomy,"2026-02-11 03:50:58",39,3,colhomy
950,14879705,yunus_bayram_kagle,"2026-02-16 04:49:42",39,23,yunusbayramkagle
951,15184275,"Team Red Bull","2026-02-06 06:42:41",39,3,foigjf
952,15209313,我是刘大聪,"2026-02-11 00:33:36",39,4,smartorz
953,15013817,Heycys,"2026-02-06 11:33:26",39,6,heycys
954,15211451,GravityLearns,"2026-02-10 00:05:24",39,4,gravitylearns
955,15019690,GPTEnjoyers,"2026-02-14 13:09:14",39,21,"lightningv08,sigmaborov"
956,14811697,K-C,"2026-02-11 07:48:44",39,5,"christopherhendra,xyzdivergence"
957,15213585,bubbleZhong,"2026-02-10 17:35:39",39,3,bubblezhong
958,14876168,"Jatin Mehra_666","2026-02-15 10:44:29",39,12,jatinmehra666
959,15214286,Squareliu111111,"2026-02-12 12:15:10",39,3,squareliu111111
960,15214344,ll,"2026-02-16 10:00:03",39,6,sergeevii123
961,14955805,Vinit,"2026-02-17 01:50:06",39,11,ryotsuu
962,14801313,Will,"2026-02-16 20:49:49",39,10,wguesdon
963,14799860,"SOTA Last AIMO?","2026-02-07 23:25:20",39,26,qhasiinnovationsota
964,15060449,Pim,"2026-02-08 00:24:12",39,1,monkeyplaying
965,15215294,namanbnsl,"2026-02-09 07:12:53",39,2,namanbnsl
966,15193786,hanhan761,"2026-02-08 15:52:28",39,2,"fanbogaoxiaobo,hanhan761"
967,15042636,"I Zaznov","2026-02-09 00:39:50",39,8,izaznov
968,15140764,jacobkie,"2026-02-10 15:51:10",39,2,jacobkie
969,15203617,"Guohao Li","2026-02-15 09:19:39",39,7,guohaoli4
970,15208403,ishare,"2026-02-14 14:23:24",39,6,ishare
971,15219216,"Boris Rdp","2026-02-09 12:24:28",39,1,borisrdp
972,14810975,"Anthony Susevski","2026-02-15 22:52:11",39,13,anthonysusevski
973,14956858,LakshmiNarayana,"2026-02-10 09:30:23",39,1,lakshminarayana
974,15169860,TwangyGarlic449,"2026-02-15 05:06:32",39,8,twangygarlic449
975,15228434,upeatuh82,"2026-02-10 15:19:32",39,1,upeatuh82
976,15229149,"Sandeep Sharma","2026-02-12 13:29:19",39,3,pythontest120323
977,15229463,khisoux,"2026-02-10 17:19:24",39,1,khisoux
978,15229584,lillarwa,"2026-02-10 17:42:46",39,1,lillarwa
979,15225268,"Neha Das","2026-02-17 00:25:01",39,7,nehadas55
980,15230856,hayesev,"2026-02-11 00:23:08",39,1,hayesev
981,15230959,Tongueva,"2026-02-11 01:09:56",39,1,tongueva
982,15202638,m4nocha,"2026-02-11 02:16:24",39,2,aksh1t
983,15231255,simarlt,"2026-02-11 03:06:56",39,1,simarlt
984,15231287,nevieve,"2026-02-11 03:18:32",39,1,nevieve
985,15231336,kb242424,"2026-02-11 03:30:13",39,1,kb242424
986,15229825,shawnw,"2026-02-11 03:37:39",39,1,kshawnw
987,15231445,Ai_1asy0525,"2026-02-16 05:36:51",39,6,ai1asy0525
988,15176211,momoon,"2026-02-15 05:31:29",39,4,nomuraryota
989,15232969,comosfc,"2026-02-11 10:05:54",39,1,comosfc
990,15233282,Stoneburner,"2026-02-11 11:05:13",39,1,stoneburner
991,15233373,Gallegoslg,"2026-02-11 11:29:36",39,1,gallegoslg
992,15233506,stinsonfw,"2026-02-11 12:03:38",39,1,stinsonfw
993,15233646,prisontg,"2026-02-11 12:38:27",39,1,prisontg
994,14901614,atl132,"2026-02-12 09:08:06",39,21,atl132
995,15234860,worldmartine,"2026-02-11 16:56:48",39,1,worldmartine
996,15234905,gehillccc,"2026-02-11 17:08:26",39,1,gehillccc
997,15234945,statenhe,"2026-02-11 17:20:19",39,1,statenhe
998,15235030,throx46,"2026-02-11 17:44:58",39,1,throx46
999,15235173,tubarwjc9,"2026-02-11 18:20:06",39,1,tubarwjc9
1000,15235205,Kwensrs,"2026-02-11 18:29:55",39,1,kwensrs
1001,15235249,Chandler67,"2026-02-11 18:43:18",39,1,chandler67
1002,14813559,"Muhammed Acuz","2026-02-14 21:42:35",39,12,majouz
1003,15235321,clamka,"2026-02-11 19:04:55",39,1,clamka
1004,15235356,liesfn5,"2026-02-11 19:16:37",39,1,liesfn5
1005,15235519,racemy641,"2026-02-11 19:41:54",39,1,racemy641
1006,15235582,maliarua,"2026-02-11 20:05:06",39,1,maliarua
1007,15235613,mariapoezh,"2026-02-11 20:14:38",39,1,mariapoezh
1008,15235726,Blandrh,"2026-02-11 20:38:07",39,1,blandrh
1009,15235814,shooparm7,"2026-02-11 21:03:40",39,1,shooparm7
1010,15235848,mimeghr07,"2026-02-11 21:15:22",39,1,mimeghr07
1011,15235913,Laureenmd,"2026-02-11 21:39:04",39,1,laureenmd
1012,15235971,yIrwindc,"2026-02-11 22:00:02",39,1,yirwindc
1013,15236001,cpherryuy,"2026-02-11 22:11:41",39,1,cpherryuy
1014,15226301,linuzxxx,"2026-02-16 18:01:40",39,6,linuzxxx
1015,15236077,Chrishawhk,"2026-02-11 22:46:48",39,1,kchrishawhk
1016,15236328,Morsem,"2026-02-12 00:32:23",39,1,morsem
1017,15236389,Petermcdoz,"2026-02-12 01:07:31",39,1,petermcdoz
1018,15236393,hukecii,"2026-02-12 01:09:15",39,1,hukecii
1019,15236492,JStangerpl,"2026-02-12 01:54:38",39,1,jstangerpl
1020,15232031,SCUT_Lipengyu,"2026-02-16 11:07:58",39,4,scutlipengyu
1021,15235277,payneww,"2026-02-12 02:48:24",39,1,payneww
1022,15236143,Gettleeg,"2026-02-12 02:50:38",39,1,gettleeg
1023,15236723,LCaByrddt,"2026-02-12 03:16:28",39,1,lcabyrddt
1024,15236788,gardyczn,"2026-02-12 03:28:06",39,1,gardyczn
1025,15236910,rotoszsml,"2026-02-12 04:03:07",39,1,rotoszsml
1026,15209607,"Hamza #2","2026-02-13 00:02:14",39,3,hamzarabi
1027,15234398,"Uwe Knopf","2026-02-14 09:02:07",39,4,uweknopf
1028,15238224,Harringtona,"2026-02-12 09:55:58",39,1,harringtona
1029,15238596,stilesbp,"2026-02-12 11:06:24",39,1,stilesbp
1030,15238638,ouriebn05,"2026-02-12 11:14:48",39,1,ouriebn05
1031,15238643,Williamsae,"2026-02-12 11:18:09",39,1,williamsae
1032,15238667,fdubyr999,"2026-02-12 11:26:35",39,1,fdubyr999
1033,15238766,Nelsonno,"2026-02-12 11:53:26",39,1,nelsonno
1034,15238818,Ballingj,"2026-02-12 12:02:04",39,1,ballingj
1035,15238886,flemmingtk,"2026-02-12 12:17:02",39,1,flemmingtk
1036,15238918,eimsnesstl,"2026-02-12 12:25:21",39,1,eimsnesstl
1037,15239115,RoWalkerlj,"2026-02-12 12:52:30",39,1,rowalkerl
1038,15231971,KouFu,"2026-02-12 13:05:28",39,2,kouheif
1039,15239420,copeit63,"2026-02-12 13:59:11",39,1,copeit63
1040,15239708,Lozanonz,"2026-02-12 14:45:39",39,1,lozanonz
1041,15240008,Silverstd,"2026-02-12 15:13:36",39,1,silverstd
1042,15240079,lytleot,"2026-02-12 15:20:43",39,1,lytleot
1043,14946378,"Zhaom Xu","2026-02-12 15:25:16",39,3,zhaomxu
1044,15240135,MaeWalker,"2026-02-12 15:26:58",39,1,maewalkerdh
1045,15240341,ndersoncz,"2026-02-12 16:13:23",39,1,ndersoncz
1046,14858790,DeepSolving,"2026-02-16 04:53:49",39,10,"gaoxuanrui,hanfeifei,harryhe161,liuerai,optimqian,yongqianli"
1047,15240506,Molitorxz,"2026-02-12 16:48:35",39,1,molitorxz
1048,15240668,shawup,"2026-02-12 17:23:41",39,1,shawup
1049,15241685,Fitzhugh,"2026-02-12 19:43:18",39,1,fitzhugh
1050,15241751,Sanfordx,"2026-02-12 19:54:55",39,1,sanfordx
1051,15242020,Campbellsss,"2026-02-12 21:16:36",39,1,campbellsss
1052,15062956,amosokello451,"2026-02-15 09:40:42",39,4,amosokello451
1053,14924742,"Ahmed Bin Khalid","2026-02-16 02:08:39",39,49,abkmystery
1054,15240458,Nashstm,"2026-02-13 03:39:50",39,1,nashstm
1055,15214037,Anatolee_Ml,"2026-02-14 16:59:15",39,2,anatoleeml
1056,15208884,raucvr,"2026-02-17 01:49:50",39,4,raucvr
1057,15046654,"Naveen Venu Bagadi","2026-02-16 06:16:26",39,22,naveenvenubagadi
1058,15221821,"HengQian Wu","2026-02-16 02:40:16",39,2,"alexwwwdqc,jayxhawoooooo"
1059,15186516,rkd,"2026-02-17 01:05:33",39,15,ryookd
1060,15251626,"Shudan Guan","2026-02-15 01:39:06",39,1,shudaaan
1061,15251659,"Ivan Medvedev","2026-02-16 01:40:34",39,2,med1va
1062,14852023,soulkwon,"2026-02-16 12:06:35",39,7,soulkwon
